"","project","year","month","day","plot_id","ecoregion","latitude","longitude","pft","family","genus","species","binomial","specific_leaf_area","leaf_carbon","leaf_nitrogen","leaf_c_to_n","leaf_life","tmean.gy.c","ppt.gy.mm"
"757","EPA",2001,7,12,87,"Western Cascades",42.5601,-122.4966,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",58.4,50.6,0.93,54.4,4,9.64,980
"758","EPA",2001,7,12,87,"Western Cascades",42.5601,-122.4966,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",93.8,48,0.88,54.5,4,9.64,980
"759","EPA",2001,7,12,87,"Western Cascades",42.5601,-122.4966,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",96,49.8,1.06,47,5,9.64,980
"760","EPA",2001,7,12,88,"Western Cascades",42.6231,-122.4367,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",80.6,50.3,0.75,67.1,8,9.16,1068
"761","EPA",2001,7,12,88,"Western Cascades",42.6231,-122.4367,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",93.9,50.7,0.86,59,10,9.16,1068
"762","EPA",2001,7,12,88,"Western Cascades",42.6231,-122.4367,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",125,51.3,1.02,50.3,7,9.16,1068
"763","EPA",2001,7,12,88,"Western Cascades",42.6231,-122.4367,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",85.9,51.5,1.24,41.5,5,9.16,1068
"764","EPA",2001,7,12,88,"Western Cascades",42.6231,-122.4367,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",99.8,51.2,1.34,38.2,7,9.16,1068
"765","EPA",2001,7,12,88,"Western Cascades",42.6231,-122.4367,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",118.7,51.4,1.35,38.1,4,9.16,1068
"766","EPA",2001,7,4,89,"Western Cascades",42.5791,-122.4414,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",97,49.3,0.92,53.6,5,9.48,975
"767","EPA",2001,7,4,89,"Western Cascades",42.5791,-122.4414,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",70,50,1.13,44.2,3,9.48,975
"768","EPA",2001,7,4,89,"Western Cascades",42.5791,-122.4414,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",92.4,50.7,1.3,39,4,9.48,975
"769","EPA",2001,7,4,89,"Western Cascades",42.5791,-122.4414,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",101.5,49.7,1.17,42.5,5,9.48,975
"770","EPA",2001,7,4,89,"Western Cascades",42.5791,-122.4414,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",139.4,50.8,1.04,48.8,5,9.48,975
"771","EPA",2001,7,4,90,"Western Cascades",42.6025,-122.4755,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",76.5,51.6,0.82,62.9,5,9.39,1043
"772","EPA",2001,7,4,90,"Western Cascades",42.6025,-122.4755,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",82.2,52.4,1.22,43,4,9.39,1043
"773","EPA",2001,7,4,90,"Western Cascades",42.6025,-122.4755,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",83.5,50.4,1.12,45,4,9.39,1043
"774","EPA",2001,7,4,90,"Western Cascades",42.6025,-122.4755,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",106.4,52.5,1.21,43.4,4,9.39,1043
"775","EPA",2001,7,4,90,"Western Cascades",42.6025,-122.4755,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",119.6,49.5,0.99,50,6,9.39,1043
"776","EPA",2001,7,4,90,"Western Cascades",42.6025,-122.4755,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",123.9,51.1,1.1,46.5,4,9.39,1043
"777","EPA",2001,7,4,90,"Western Cascades",42.6025,-122.4755,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",157.2,51.5,1,51.5,5,9.39,1043
"778","EPA",2001,7,3,91,"Klamath Mountains",42.4875,-123.2612,"evergreen broadleaf tree","Ericaceae","Arbutus","menziesii","Arbutus menziesii",145.8,50.8,0.93,54.6,NA,11.51,829
"779","EPA",2001,7,3,91,"Klamath Mountains",42.4875,-123.2612,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",87,52.2,1.02,51.2,4,11.51,829
"780","EPA",2001,7,3,91,"Klamath Mountains",42.4875,-123.2612,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",106.8,52.8,0.98,53.9,4,11.51,829
"781","EPA",2001,7,3,91,"Klamath Mountains",42.4875,-123.2612,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",109.7,51.4,0.88,58.4,4,11.51,829
"782","EPA",2001,7,3,91,"Klamath Mountains",42.4875,-123.2612,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",122.9,53.2,0.87,61.1,3,11.51,829
"783","EPA",2001,6,3,92,"Klamath Mountains",42.4778,-123.2612,"evergreen broadleaf tree","Ericaceae","Arbutus","menziesii","Arbutus menziesii",185.4,50.4,1.39,36.3,NA,11.57,821
"784","EPA",2001,6,3,92,"Klamath Mountains",42.4778,-123.2612,"evergreen broadleaf tree","Ericaceae","Arbutus","menziesii","Arbutus menziesii",270.5,49.3,1.63,30.2,NA,11.57,821
"785","EPA",2001,6,3,92,"Klamath Mountains",42.4778,-123.2612,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",99.9,51.1,0.85,60.1,5,11.57,821
"786","EPA",2001,6,3,92,"Klamath Mountains",42.4778,-123.2612,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",104.4,50.2,0.69,72.8,5,11.57,821
"787","EPA",2001,6,3,92,"Klamath Mountains",42.4778,-123.2612,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",109.1,49.6,0.99,50.1,5,11.57,821
"788","EPA",2001,6,3,92,"Klamath Mountains",42.4778,-123.2612,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",129.8,51.2,1.18,43.4,4,11.57,821
"789","EPA",2001,7,5,93,"Klamath Mountains",42.4918,-123.2745,"evergreen broadleaf tree","Ericaceae","Arbutus","menziesii","Arbutus menziesii",140,49.6,0.74,67,NA,11.41,842
"790","EPA",2001,7,5,93,"Klamath Mountains",42.4918,-123.2745,"evergreen broadleaf tree","Ericaceae","Arbutus","menziesii","Arbutus menziesii",165.6,49.5,0.72,68.8,NA,11.41,842
"791","EPA",2001,7,5,93,"Klamath Mountains",42.4918,-123.2745,"evergreen broadleaf tree","Ericaceae","Arbutus","menziesii","Arbutus menziesii",188,49.7,0.89,55.8,NA,11.41,842
"792","EPA",2001,7,5,93,"Klamath Mountains",42.4918,-123.2745,"evergreen needleleaf tree","Cupressaceae","Calocedrus","decurrens","Calocedrus decurrens",148.7,49.1,0.89,55.2,NA,11.41,842
"793","EPA",2001,7,5,93,"Klamath Mountains",42.4918,-123.2745,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",86.2,49.5,0.82,60.4,4,11.41,842
"794","EPA",2001,7,5,93,"Klamath Mountains",42.4918,-123.2745,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",114.6,49.7,0.9,55.2,7,11.41,842
"795","EPA",2001,7,5,93,"Klamath Mountains",42.4918,-123.2745,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",120.9,49.7,0.81,61.4,6,11.41,842
"796","EPA",2001,7,5,93,"Klamath Mountains",42.4918,-123.2745,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",121.4,50,0.87,57.5,4,11.41,842
"797","EPA",2001,6,5,94,"Klamath Mountains",42.4789,-123.3002,"evergreen broadleaf tree","Ericaceae","Arbutus","menziesii","Arbutus menziesii",168.7,49,1.13,43.4,NA,11.89,803
"798","EPA",2001,6,5,94,"Klamath Mountains",42.4789,-123.3002,"deciduous broadleaf tree","Fagaceae","Quercus","garryana","Quercus garryana",352.4,48.1,2.4,20,1,11.89,803
"799","EPA",2001,6,5,94,"Klamath Mountains",42.4789,-123.3002,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",97,51.1,1.1,46.5,4,11.89,803
"800","EPA",2001,6,5,94,"Klamath Mountains",42.4789,-123.3002,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",104.1,50.8,1.05,48.4,6,11.89,803
"801","EPA",2001,6,5,94,"Klamath Mountains",42.4789,-123.3002,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",128,50,0.95,52.6,6,11.89,803
"802","EPA",2001,6,5,95,"Klamath Mountains",42.4723,-123.2642,"deciduous broadleaf tree","Fagaceae","Quercus","kelloggii","Quercus kelloggii",192.4,46.4,2.16,21.5,1,11.57,821
"803","EPA",2001,6,5,95,"Klamath Mountains",42.4723,-123.2642,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",71,48.7,1.19,40.9,7,11.57,821
"804","EPA",2001,6,5,95,"Klamath Mountains",42.4723,-123.2642,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",114,47.9,1.13,42.4,8,11.57,821
"805","EPA",2001,6,5,95,"Klamath Mountains",42.4723,-123.2642,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",136.6,49.5,0.98,50.5,6,11.57,821
"806","EPA",2001,6,5,95,"Klamath Mountains",42.4723,-123.2642,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",179.2,50.3,1.03,48.8,6,11.57,821
"807","EPA",2001,6,5,96,"Klamath Mountains",42.4725,-123.2665,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",58.5,52.2,0.88,59.3,5,11.57,821
"808","EPA",2001,6,5,96,"Klamath Mountains",42.4725,-123.2665,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",86.8,50.6,0.98,51.6,5,11.57,821
"809","EPA",2001,6,5,96,"Klamath Mountains",42.4725,-123.2665,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",117.8,51.3,1.05,48.9,5,11.57,821
"810","EPA",2001,6,5,96,"Klamath Mountains",42.4725,-123.2665,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",119.2,50.4,1.05,48,6,11.57,821
"811","EPA",2001,6,5,96,"Klamath Mountains",42.4725,-123.2665,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",132.6,51,1.09,46.8,5,11.57,821
"812","METOFIRE",2008,7,25,902,"Eastern Cascades",44.3854,-121.7894,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",110.5,NA,NA,NA,7,6.3,1577
"813","METOFIRE",2008,7,25,902,"Eastern Cascades",44.3854,-121.7894,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",125.4,NA,NA,NA,10,6.3,1577
"814","METOFIRE",2008,7,25,902,"Eastern Cascades",44.3854,-121.7894,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",150,NA,NA,NA,9,6.3,1577
"815","METOFIRE",2008,7,13,903,"Eastern Cascades",44.3905,-121.7909,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",74.5,NA,NA,NA,9,6.3,1577
"816","METOFIRE",2008,7,13,903,"Eastern Cascades",44.3905,-121.7909,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",78.9,NA,NA,NA,9,6.3,1577
"817","METOFIRE",2008,7,13,903,"Eastern Cascades",44.3905,-121.7909,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",115.3,NA,NA,NA,6,6.3,1577
"818","METOFIRE",2008,7,13,903,"Eastern Cascades",44.3905,-121.7909,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",145.3,NA,NA,NA,6,6.3,1577
"819","METOFIRE",2008,8,2,905,"Eastern Cascades",44.4754,-121.7222,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",87.9,NA,NA,NA,6,7.05,1128
"820","METOFIRE",2008,8,2,905,"Eastern Cascades",44.4754,-121.7222,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",90.6,NA,NA,NA,9,7.05,1128
"821","METOFIRE",2008,8,2,905,"Eastern Cascades",44.4754,-121.7222,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",92.6,NA,NA,NA,11,7.05,1128
"822","METOFIRE",2008,8,2,905,"Eastern Cascades",44.4754,-121.7222,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",124.1,NA,NA,NA,9,7.05,1128
"823","METOFIRE",2008,8,2,905,"Eastern Cascades",44.4754,-121.7222,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",127.3,NA,NA,NA,8,7.05,1128
"824","METOFIRE",2008,8,2,905,"Eastern Cascades",44.4754,-121.7222,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",144,NA,NA,NA,9,7.05,1128
"825","METOFIRE",2008,7,23,906,"Eastern Cascades",44.4701,-121.7201,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",78.6,NA,NA,NA,9,7.21,840
"826","METOFIRE",2008,7,23,906,"Eastern Cascades",44.4701,-121.7201,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",85.8,NA,NA,NA,9,7.21,840
"827","METOFIRE",2008,7,23,906,"Eastern Cascades",44.4701,-121.7201,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",92.1,NA,NA,NA,6,7.21,840
"828","METOFIRE",2008,7,23,906,"Eastern Cascades",44.4701,-121.7201,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",99.8,NA,NA,NA,9,7.21,840
"829","METOFIRE",2008,7,23,906,"Eastern Cascades",44.4701,-121.7201,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",107.6,NA,NA,NA,6,7.21,840
"830","METOFIRE",2008,7,23,906,"Eastern Cascades",44.4701,-121.7201,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",123.4,NA,NA,NA,10,7.21,840
"831","METOFIRE",2008,7,23,906,"Eastern Cascades",44.4701,-121.7201,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",124.3,NA,NA,NA,8,7.21,840
"832","METOFIRE",2008,7,24,913,"Eastern Cascades",44.4877,-121.6836,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",100.2,NA,NA,NA,7,7.3,668
"833","METOFIRE",2008,7,27,916,"Eastern Cascades",44.5272,-121.7223,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",79.1,NA,NA,NA,7,7.52,752
"834","METOFIRE",2008,7,27,916,"Eastern Cascades",44.5272,-121.7223,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",113.9,NA,NA,NA,5,7.52,752
"835","METOFIRE",2008,8,20,920,"Eastern Cascades",44.501,-121.7698,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",65.8,NA,NA,NA,11,6.72,1505
"836","METOFIRE",2008,8,20,920,"Eastern Cascades",44.501,-121.7698,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",78,NA,NA,NA,4,6.72,1505
"837","METOFIRE",2008,8,20,920,"Eastern Cascades",44.501,-121.7698,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",92.1,NA,NA,NA,11,6.72,1505
"838","METOFIRE",2008,8,20,920,"Eastern Cascades",44.501,-121.7698,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",113.9,NA,NA,NA,6,6.72,1505
"839","METOFIRE",2008,8,16,921,"Eastern Cascades",44.48,-121.7503,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",120.6,NA,NA,NA,5,7.05,1128
"840","METOFIRE",2008,8,16,921,"Eastern Cascades",44.48,-121.7503,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",152.8,NA,NA,NA,7,7.05,1128
"841","METOFIRE",2008,7,22,922,"Eastern Cascades",44.4671,-121.7527,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",82.2,NA,NA,NA,8,7.05,1128
"842","METOFIRE",2008,7,22,922,"Eastern Cascades",44.4671,-121.7527,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",114.6,NA,NA,NA,4,7.05,1128
"843","METOFIRE",2008,7,22,922,"Eastern Cascades",44.4671,-121.7527,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",105.3,NA,NA,NA,10,7.05,1128
"844","METOFIRE",2008,7,22,922,"Eastern Cascades",44.4671,-121.7527,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",129.2,NA,NA,NA,8,7.05,1128
"845","METOFIRE",2008,7,22,922,"Eastern Cascades",44.4671,-121.7527,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",130.8,NA,NA,NA,4,7.05,1128
"846","METOFIRE",2008,7,12,923,"Eastern Cascades",44.4296,-121.7366,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",72.9,NA,NA,NA,10,7.01,777
"847","METOFIRE",2008,7,12,923,"Eastern Cascades",44.4296,-121.7366,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",107.2,NA,NA,NA,10,7.01,777
"848","METOFIRE",2008,7,12,923,"Eastern Cascades",44.4296,-121.7366,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",90.7,NA,NA,NA,7,7.01,777
"849","METOFIRE",2008,7,12,923,"Eastern Cascades",44.4296,-121.7366,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",123.2,NA,NA,NA,6,7.01,777
"850","METOFIRE",2008,7,12,923,"Eastern Cascades",44.4296,-121.7366,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",124.2,NA,NA,NA,8,7.01,777
"851","METOFIRE",2008,7,12,923,"Eastern Cascades",44.4296,-121.7366,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",147.2,NA,NA,NA,7,7.01,777
"852","METOFIRE",2008,8,15,926,"Eastern Cascades",44.5647,-121.5343,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",73.2,NA,NA,NA,12,8.73,474
"853","METOFIRE",2008,8,15,926,"Eastern Cascades",44.5647,-121.5343,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",75.2,NA,NA,NA,10,8.73,474
"854","METOFIRE",2008,8,15,926,"Eastern Cascades",44.5647,-121.5343,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",107,NA,NA,NA,7,8.73,474
"855","METOFIRE",2008,8,15,926,"Eastern Cascades",44.5647,-121.5343,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",105,NA,NA,NA,6,8.73,474
"856","METOFIRE",2008,8,15,926,"Eastern Cascades",44.5647,-121.5343,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",114.9,NA,NA,NA,7,8.73,474
"857","METOFIRE",2008,8,15,926,"Eastern Cascades",44.5647,-121.5343,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",128.4,NA,NA,NA,7,8.73,474
"858","METOFIRE",2008,7,15,927,"Eastern Cascades",44.5707,-121.5514,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",73.3,NA,NA,NA,9,7.59,864
"859","METOFIRE",2008,7,15,927,"Eastern Cascades",44.5707,-121.5514,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",86.4,NA,NA,NA,10,7.59,864
"860","METOFIRE",2008,7,15,927,"Eastern Cascades",44.5707,-121.5514,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",132.7,NA,NA,NA,6,7.59,864
"861","METOFIRE",2008,7,15,927,"Eastern Cascades",44.5707,-121.5514,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",143.3,NA,NA,NA,6,7.59,864
"862","METOFIRE",2008,7,30,928,"Eastern Cascades",44.5962,-121.538,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",109.9,NA,NA,NA,11,8.56,565
"863","METOFIRE",2008,7,30,928,"Eastern Cascades",44.5962,-121.538,"evergreen needleleaf tree","Pinaceae","Abies","grandis","Abies grandis",110.5,NA,NA,NA,8,8.56,565
"864","METOFIRE",2008,7,30,928,"Eastern Cascades",44.5962,-121.538,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",117.1,NA,NA,NA,7,8.56,565
"865","METOFIRE",2008,7,30,928,"Eastern Cascades",44.5962,-121.538,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",121.4,NA,NA,NA,6,8.56,565
"866","METOFIRE",2008,7,30,928,"Eastern Cascades",44.5962,-121.538,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",143.2,NA,NA,NA,5,8.56,565
"867","METOFIRE",2008,8,1,930,"Eastern Cascades",44.6222,-121.5157,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",111.6,NA,NA,NA,7,8.16,610
"868","METOFIRE",2008,8,1,930,"Eastern Cascades",44.6222,-121.5157,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",125.8,NA,NA,NA,NA,8.16,610
"869","METOFIRE",2008,7,31,931,"Eastern Cascades",44.6089,-121.5146,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",128.5,NA,NA,NA,NA,8.62,545
"870","METOFIRE",2008,7,31,931,"Eastern Cascades",44.6089,-121.5146,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",143.2,NA,NA,NA,7,8.62,545
"871","METOFIRE",2008,8,13,935,"Eastern Cascades",44.575,-121.539,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",137.3,NA,NA,NA,7,8.03,729
"872","METOFIRE",2008,8,13,935,"Eastern Cascades",44.575,-121.539,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",139.8,NA,NA,NA,9,8.03,729
"873","METOFIRE",2008,8,13,935,"Eastern Cascades",44.575,-121.539,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",149.6,NA,NA,NA,5,8.03,729
"874","METOFIRE",2008,8,13,936,"Eastern Cascades",44.5743,-121.5358,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",134,NA,NA,NA,6,8.57,564
"875","METOFIRE",2008,8,13,936,"Eastern Cascades",44.5743,-121.5358,"evergreen needleleaf tree","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii",160,NA,NA,NA,6,8.57,564
